timestamp,action,confidence,risk,position_size,expected_holding_period,stop_loss,raw_score,label,asset,asset_score,explanation
2025-07-17 10:18:53.602826,HOLD  NFLX,0.0,medium,0.0,2-5 days,3.9%,0.0,NEUTRAL,NFLX,0.0,Neutral sentiment for NFLX.
2025-07-17 10:18:53.602826,STRONG BUY  RUT,0.83,high,82.7,7-14 days,3.3%,0.827,BULLISH,RUT,0.827,Strong positive sentiment for RUT across sources.
2025-07-17 10:18:53.602826,BUY  BTC,0.16,medium,16.4,1-3 days,3.0%,0.164,BULLISH,BTC,0.164,Mild positive sentiment for BTC.
2025-07-17 10:18:53.602826,BUY  XRP,0.23,high,22.9,1 day,6.6%,0.229,BULLISH,XRP,0.229,Mild positive sentiment for XRP.
2025-07-17 10:18:53.602826,HOLD  NIFTY,0.08,low,7.8,14-30 days,1.2%,-0.078,NEUTRAL,NIFTY,-0.078,Neutral sentiment for NIFTY.
2025-07-17 10:18:53.602826,STRONG BUY  GOOGL,0.45,medium,44.7,5-10 days,1.1%,0.447,BULLISH,GOOGL,0.447,Strong positive sentiment for GOOGL across sources.
2025-07-17 10:18:53.602826,BUY  DOWJONES,0.13,low,12.7,1-3 days,1.7%,0.127,BULLISH,DOWJONES,0.127,Mild positive sentiment for DOWJONES.
2025-07-17 10:18:53.602826,BUY  ETH,0.22,high,22.4,1 day,7.1%,0.224,BULLISH,ETH,0.224,Mild positive sentiment for ETH.
2025-07-17 10:18:53.602826,BUY  NASDAQ,0.26,medium,26.2,3-7 days,0.5%,0.262,BULLISH,NASDAQ,0.262,Mild positive sentiment for NASDAQ.
2025-07-17 10:18:53.602826,HOLD  META,0.06,low,6.0,14-30 days,1.9%,-0.06,NEUTRAL,META,-0.06,Neutral sentiment for META.
2025-07-17 10:18:53.602826,SELL  DOGE,0.19,high,19.3,0 days (exit now),6.6%,-0.193,BEARISH,DOGE,-0.193,Mild negative sentiment for DOGE.
2025-07-17 10:18:53.602826,HOLD  MSFT,0.09,low,8.5,14-30 days,0.9%,0.085,NEUTRAL,MSFT,0.085,Neutral sentiment for MSFT.
2025-07-17 10:18:53.602826,BUY  SOL,0.22,high,22.5,1 day,5.1%,0.225,BULLISH,SOL,0.225,Mild positive sentiment for SOL.
2025-07-17 10:18:53.602826,STRONG BUY  AMZN,0.45,medium,45.2,3-7 days,2.4%,0.452,BULLISH,AMZN,0.452,Strong positive sentiment for AMZN across sources.
2025-07-17 10:18:53.602826,HOLD  AAPL,0.03,low,3.3,7-14 days,1.9%,0.033,NEUTRAL,AAPL,0.033,Neutral sentiment for AAPL.
2025-07-17 10:18:53.602826,HOLD  GSPC,0.02,low,1.6,2-5 days,0.9%,0.016,NEUTRAL,GSPC,0.016,Neutral sentiment for GSPC.
2025-07-17 10:18:56.818320,HOLD  TSLA,0.02,high,1.5,1 day,6.4%,-0.015,NEUTRAL,TSLA,-0.015,Neutral sentiment for TSLA.
2025-07-17 10:18:56.818320,HOLD  NFLX,0.0,medium,0.0,2-5 days,3.9%,0.0,NEUTRAL,NFLX,0.0,Neutral sentiment for NFLX.
2025-07-17 10:18:56.818320,STRONG BUY  RUT,0.83,high,82.7,7-14 days,3.3%,0.827,BULLISH,RUT,0.827,Strong positive sentiment for RUT across sources.
2025-07-17 10:18:56.818320,BUY  BTC,0.16,medium,16.4,1-3 days,3.0%,0.164,BULLISH,BTC,0.164,Mild positive sentiment for BTC.
2025-07-17 10:18:56.818320,BUY  XRP,0.23,high,22.9,1 day,6.6%,0.229,BULLISH,XRP,0.229,Mild positive sentiment for XRP.
2025-07-17 10:18:56.818320,HOLD  NIFTY,0.08,low,7.8,14-30 days,1.2%,-0.078,NEUTRAL,NIFTY,-0.078,Neutral sentiment for NIFTY.
2025-07-17 10:18:56.818320,STRONG BUY  GOOGL,0.45,medium,44.7,5-10 days,1.1%,0.447,BULLISH,GOOGL,0.447,Strong positive sentiment for GOOGL across sources.
2025-07-17 10:18:56.818320,BUY  DOWJONES,0.13,low,12.7,1-3 days,1.7%,0.127,BULLISH,DOWJONES,0.127,Mild positive sentiment for DOWJONES.
2025-07-17 10:18:56.818320,BUY  ETH,0.22,high,22.4,1 day,7.1%,0.224,BULLISH,ETH,0.224,Mild positive sentiment for ETH.
2025-07-17 10:18:56.818320,BUY  NASDAQ,0.26,medium,26.2,3-7 days,0.5%,0.262,BULLISH,NASDAQ,0.262,Mild positive sentiment for NASDAQ.
2025-07-17 10:18:56.818320,HOLD  META,0.06,low,6.0,14-30 days,1.9%,-0.06,NEUTRAL,META,-0.06,Neutral sentiment for META.
2025-07-17 10:18:56.818320,SELL  DOGE,0.19,high,19.3,0 days (exit now),6.6%,-0.193,BEARISH,DOGE,-0.193,Mild negative sentiment for DOGE.
2025-07-17 10:18:56.818320,HOLD  MSFT,0.09,low,8.5,14-30 days,0.9%,0.085,NEUTRAL,MSFT,0.085,Neutral sentiment for MSFT.
2025-07-17 10:18:56.818320,BUY  SOL,0.22,high,22.5,1 day,5.1%,0.225,BULLISH,SOL,0.225,Mild positive sentiment for SOL.
2025-07-17 10:18:56.818320,STRONG BUY  AMZN,0.45,medium,45.2,3-7 days,2.4%,0.452,BULLISH,AMZN,0.452,Strong positive sentiment for AMZN across sources.
2025-07-17 10:18:56.818320,HOLD  AAPL,0.03,low,3.3,7-14 days,1.9%,0.033,NEUTRAL,AAPL,0.033,Neutral sentiment for AAPL.
2025-07-17 10:18:56.818320,HOLD  GSPC,0.02,low,1.6,2-5 days,0.9%,0.016,NEUTRAL,GSPC,0.016,Neutral sentiment for GSPC.
2025-07-17 10:18:57.319131,HOLD  TSLA,0.02,high,1.5,1 day,6.4%,-0.015,NEUTRAL,TSLA,-0.015,Neutral sentiment for TSLA.
2025-07-17 10:18:57.319131,HOLD  NFLX,0.0,medium,0.0,2-5 days,3.9%,0.0,NEUTRAL,NFLX,0.0,Neutral sentiment for NFLX.
2025-07-17 10:18:57.319131,STRONG BUY  RUT,0.83,high,82.7,7-14 days,3.3%,0.827,BULLISH,RUT,0.827,Strong positive sentiment for RUT across sources.
2025-07-17 10:18:57.319131,BUY  BTC,0.16,medium,16.4,1-3 days,3.0%,0.164,BULLISH,BTC,0.164,Mild positive sentiment for BTC.
2025-07-17 10:18:57.319131,BUY  XRP,0.23,high,22.9,1 day,6.6%,0.229,BULLISH,XRP,0.229,Mild positive sentiment for XRP.
2025-07-17 10:18:57.319131,HOLD  NIFTY,0.08,low,7.8,14-30 days,1.2%,-0.078,NEUTRAL,NIFTY,-0.078,Neutral sentiment for NIFTY.
2025-07-17 10:18:57.319131,STRONG BUY  GOOGL,0.45,medium,44.7,5-10 days,1.1%,0.447,BULLISH,GOOGL,0.447,Strong positive sentiment for GOOGL across sources.
2025-07-17 10:18:57.319131,BUY  DOWJONES,0.13,low,12.7,1-3 days,1.7%,0.127,BULLISH,DOWJONES,0.127,Mild positive sentiment for DOWJONES.
2025-07-17 10:18:57.319131,BUY  ETH,0.22,high,22.4,1 day,7.1%,0.224,BULLISH,ETH,0.224,Mild positive sentiment for ETH.
2025-07-17 10:18:57.319131,BUY  NASDAQ,0.26,medium,26.2,3-7 days,0.5%,0.262,BULLISH,NASDAQ,0.262,Mild positive sentiment for NASDAQ.
2025-07-17 10:18:57.319131,HOLD  META,0.06,low,6.0,14-30 days,1.9%,-0.06,NEUTRAL,META,-0.06,Neutral sentiment for META.
2025-07-17 10:18:57.319131,SELL  DOGE,0.19,high,19.3,0 days (exit now),6.6%,-0.193,BEARISH,DOGE,-0.193,Mild negative sentiment for DOGE.
2025-07-17 10:18:57.319131,HOLD  MSFT,0.09,low,8.5,14-30 days,0.9%,0.085,NEUTRAL,MSFT,0.085,Neutral sentiment for MSFT.
2025-07-17 10:18:57.319131,BUY  SOL,0.22,high,22.5,1 day,5.1%,0.225,BULLISH,SOL,0.225,Mild positive sentiment for SOL.
2025-07-17 10:18:57.319131,STRONG BUY  AMZN,0.45,medium,45.2,3-7 days,2.4%,0.452,BULLISH,AMZN,0.452,Strong positive sentiment for AMZN across sources.
2025-07-17 10:18:57.319131,HOLD  AAPL,0.03,low,3.3,7-14 days,1.9%,0.033,NEUTRAL,AAPL,0.033,Neutral sentiment for AAPL.
2025-07-17 10:18:57.319131,HOLD  GSPC,0.02,low,1.6,2-5 days,0.9%,0.016,NEUTRAL,GSPC,0.016,Neutral sentiment for GSPC.
2025-07-17 10:18:58.737194,HOLD  TSLA,0.02,high,1.5,1 day,6.4%,-0.015,NEUTRAL,TSLA,-0.015,Neutral sentiment for TSLA.
2025-07-17 10:18:58.737194,HOLD  NFLX,0.0,medium,0.0,2-5 days,3.9%,0.0,NEUTRAL,NFLX,0.0,Neutral sentiment for NFLX.
2025-07-17 10:18:58.737194,STRONG BUY  RUT,0.83,high,82.7,7-14 days,3.3%,0.827,BULLISH,RUT,0.827,Strong positive sentiment for RUT across sources.
2025-07-17 10:18:58.737194,BUY  BTC,0.16,medium,16.4,1-3 days,3.0%,0.164,BULLISH,BTC,0.164,Mild positive sentiment for BTC.
2025-07-17 10:18:58.737194,BUY  XRP,0.23,high,22.9,1 day,6.6%,0.229,BULLISH,XRP,0.229,Mild positive sentiment for XRP.
2025-07-17 10:18:58.737194,HOLD  NIFTY,0.08,low,7.8,14-30 days,1.2%,-0.078,NEUTRAL,NIFTY,-0.078,Neutral sentiment for NIFTY.
2025-07-17 10:18:58.737194,STRONG BUY  GOOGL,0.45,medium,44.7,5-10 days,1.1%,0.447,BULLISH,GOOGL,0.447,Strong positive sentiment for GOOGL across sources.
2025-07-17 10:18:58.737194,BUY  DOWJONES,0.13,low,12.7,1-3 days,1.7%,0.127,BULLISH,DOWJONES,0.127,Mild positive sentiment for DOWJONES.
2025-07-17 10:18:58.737194,BUY  ETH,0.22,high,22.4,1 day,7.1%,0.224,BULLISH,ETH,0.224,Mild positive sentiment for ETH.
2025-07-17 10:18:58.737194,BUY  NASDAQ,0.26,medium,26.2,3-7 days,0.5%,0.262,BULLISH,NASDAQ,0.262,Mild positive sentiment for NASDAQ.
2025-07-17 10:18:58.737194,HOLD  META,0.06,low,6.0,14-30 days,1.9%,-0.06,NEUTRAL,META,-0.06,Neutral sentiment for META.
2025-07-17 10:18:58.737194,SELL  DOGE,0.19,high,19.3,0 days (exit now),6.6%,-0.193,BEARISH,DOGE,-0.193,Mild negative sentiment for DOGE.
2025-07-17 10:18:58.737194,HOLD  MSFT,0.09,low,8.5,14-30 days,0.9%,0.085,NEUTRAL,MSFT,0.085,Neutral sentiment for MSFT.
2025-07-17 10:18:58.737194,BUY  SOL,0.22,high,22.5,1 day,5.1%,0.225,BULLISH,SOL,0.225,Mild positive sentiment for SOL.
2025-07-17 10:18:58.737194,STRONG BUY  AMZN,0.45,medium,45.2,3-7 days,2.4%,0.452,BULLISH,AMZN,0.452,Strong positive sentiment for AMZN across sources.
2025-07-17 10:18:58.737194,HOLD  AAPL,0.03,low,3.3,7-14 days,1.9%,0.033,NEUTRAL,AAPL,0.033,Neutral sentiment for AAPL.
2025-07-17 10:18:58.737194,HOLD  GSPC,0.02,low,1.6,2-5 days,0.9%,0.016,NEUTRAL,GSPC,0.016,Neutral sentiment for GSPC.
2025-07-17 10:18:59.812778,HOLD  TSLA,0.02,high,1.5,1 day,6.4%,-0.015,NEUTRAL,TSLA,-0.015,Neutral sentiment for TSLA.
2025-07-17 10:18:59.812778,HOLD  NFLX,0.0,medium,0.0,2-5 days,3.9%,0.0,NEUTRAL,NFLX,0.0,Neutral sentiment for NFLX.
2025-07-17 10:18:59.812778,STRONG BUY  RUT,0.83,high,82.7,7-14 days,3.3%,0.827,BULLISH,RUT,0.827,Strong positive sentiment for RUT across sources.
2025-07-17 10:18:59.812778,BUY  BTC,0.16,medium,16.4,1-3 days,3.0%,0.164,BULLISH,BTC,0.164,Mild positive sentiment for BTC.
2025-07-17 10:18:59.812778,BUY  XRP,0.23,high,22.9,1 day,6.6%,0.229,BULLISH,XRP,0.229,Mild positive sentiment for XRP.
2025-07-17 10:18:59.812778,HOLD  NIFTY,0.08,low,7.8,14-30 days,1.2%,-0.078,NEUTRAL,NIFTY,-0.078,Neutral sentiment for NIFTY.
2025-07-17 10:18:59.812778,STRONG BUY  GOOGL,0.45,medium,44.7,5-10 days,1.1%,0.447,BULLISH,GOOGL,0.447,Strong positive sentiment for GOOGL across sources.
2025-07-17 10:18:59.812778,BUY  DOWJONES,0.13,low,12.7,1-3 days,1.7%,0.127,BULLISH,DOWJONES,0.127,Mild positive sentiment for DOWJONES.
2025-07-17 10:18:59.812778,BUY  ETH,0.22,high,22.4,1 day,7.1%,0.224,BULLISH,ETH,0.224,Mild positive sentiment for ETH.
2025-07-17 10:18:59.812778,BUY  NASDAQ,0.26,medium,26.2,3-7 days,0.5%,0.262,BULLISH,NASDAQ,0.262,Mild positive sentiment for NASDAQ.
2025-07-17 10:18:59.812778,HOLD  META,0.06,low,6.0,14-30 days,1.9%,-0.06,NEUTRAL,META,-0.06,Neutral sentiment for META.
2025-07-17 10:18:59.812778,SELL  DOGE,0.19,high,19.3,0 days (exit now),6.6%,-0.193,BEARISH,DOGE,-0.193,Mild negative sentiment for DOGE.
2025-07-17 10:18:59.812778,HOLD  MSFT,0.09,low,8.5,14-30 days,0.9%,0.085,NEUTRAL,MSFT,0.085,Neutral sentiment for MSFT.
2025-07-17 10:18:59.812778,BUY  SOL,0.22,high,22.5,1 day,5.1%,0.225,BULLISH,SOL,0.225,Mild positive sentiment for SOL.
2025-07-17 10:18:59.812778,STRONG BUY  AMZN,0.45,medium,45.2,3-7 days,2.4%,0.452,BULLISH,AMZN,0.452,Strong positive sentiment for AMZN across sources.
2025-07-17 10:18:59.812778,HOLD  AAPL,0.03,low,3.3,7-14 days,1.9%,0.033,NEUTRAL,AAPL,0.033,Neutral sentiment for AAPL.
2025-07-17 10:18:59.812778,HOLD  GSPC,0.02,low,1.6,2-5 days,0.9%,0.016,NEUTRAL,GSPC,0.016,Neutral sentiment for GSPC.
2025-07-17 10:19:03.350942,HOLD  TSLA,0.02,high,1.5,1 day,6.4%,-0.015,NEUTRAL,TSLA,-0.015,Neutral sentiment for TSLA.
2025-07-17 10:19:03.350942,HOLD  NFLX,0.0,medium,0.0,2-5 days,3.9%,0.0,NEUTRAL,NFLX,0.0,Neutral sentiment for NFLX.
2025-07-17 10:19:03.350942,STRONG BUY  RUT,0.83,high,82.7,7-14 days,3.3%,0.827,BULLISH,RUT,0.827,Strong positive sentiment for RUT across sources.
2025-07-17 10:19:03.350942,BUY  BTC,0.16,medium,16.4,1-3 days,3.0%,0.164,BULLISH,BTC,0.164,Mild positive sentiment for BTC.
2025-07-17 10:19:03.350942,BUY  XRP,0.23,high,22.9,1 day,6.6%,0.229,BULLISH,XRP,0.229,Mild positive sentiment for XRP.
2025-07-17 10:19:03.350942,HOLD  NIFTY,0.08,low,7.8,14-30 days,1.2%,-0.078,NEUTRAL,NIFTY,-0.078,Neutral sentiment for NIFTY.
2025-07-17 10:19:03.350942,STRONG BUY  GOOGL,0.45,medium,44.7,5-10 days,1.1%,0.447,BULLISH,GOOGL,0.447,Strong positive sentiment for GOOGL across sources.
2025-07-17 10:19:03.350942,BUY  DOWJONES,0.13,low,12.7,1-3 days,1.7%,0.127,BULLISH,DOWJONES,0.127,Mild positive sentiment for DOWJONES.
2025-07-17 10:19:03.350942,BUY  ETH,0.22,high,22.4,1 day,7.1%,0.224,BULLISH,ETH,0.224,Mild positive sentiment for ETH.
2025-07-17 10:19:03.350942,BUY  NASDAQ,0.26,medium,26.2,3-7 days,0.5%,0.262,BULLISH,NASDAQ,0.262,Mild positive sentiment for NASDAQ.
2025-07-17 10:19:03.350942,HOLD  META,0.06,low,6.0,14-30 days,1.9%,-0.06,NEUTRAL,META,-0.06,Neutral sentiment for META.
2025-07-17 10:19:03.350942,SELL  DOGE,0.19,high,19.3,0 days (exit now),6.6%,-0.193,BEARISH,DOGE,-0.193,Mild negative sentiment for DOGE.
2025-07-17 10:19:03.350942,HOLD  MSFT,0.09,low,8.5,14-30 days,0.9%,0.085,NEUTRAL,MSFT,0.085,Neutral sentiment for MSFT.
2025-07-17 10:19:03.350942,BUY  SOL,0.22,high,22.5,1 day,5.1%,0.225,BULLISH,SOL,0.225,Mild positive sentiment for SOL.
2025-07-17 10:19:03.350942,STRONG BUY  AMZN,0.45,medium,45.2,3-7 days,2.4%,0.452,BULLISH,AMZN,0.452,Strong positive sentiment for AMZN across sources.
2025-07-17 10:19:03.350942,HOLD  AAPL,0.03,low,3.3,7-14 days,1.9%,0.033,NEUTRAL,AAPL,0.033,Neutral sentiment for AAPL.
2025-07-17 10:19:03.350942,HOLD  GSPC,0.02,low,1.6,2-5 days,0.9%,0.016,NEUTRAL,GSPC,0.016,Neutral sentiment for GSPC.
2025-07-17 10:19:02.667284,BUY  XRP,0.23,high,22.9,1 day,6.6%,0.229,BULLISH,XRP,0.229,Mild positive sentiment for XRP.
2025-07-17 10:19:02.667284,HOLD  NIFTY,0.08,low,7.8,14-30 days,1.2%,-0.078,NEUTRAL,NIFTY,-0.078,Neutral sentiment for NIFTY.
2025-07-17 10:19:02.667284,HOLD  TSLA,0.02,high,1.5,1 day,6.4%,-0.015,NEUTRAL,TSLA,-0.015,Neutral sentiment for TSLA.
2025-07-17 10:19:02.667284,BUY  ETH,0.22,high,22.4,1 day,7.1%,0.224,BULLISH,ETH,0.224,Mild positive sentiment for ETH.
2025-07-17 10:19:02.667284,BUY  SOL,0.22,high,22.5,1 day,5.1%,0.225,BULLISH,SOL,0.225,Mild positive sentiment for SOL.
2025-07-17 10:19:02.667284,HOLD  MSFT,0.09,low,8.5,14-30 days,0.9%,0.085,NEUTRAL,MSFT,0.085,Neutral sentiment for MSFT.
2025-07-17 10:19:02.667284,HOLD  GSPC,0.02,low,1.6,2-5 days,0.9%,0.016,NEUTRAL,GSPC,0.016,Neutral sentiment for GSPC.
2025-07-17 10:19:02.667284,HOLD  META,0.06,low,6.0,14-30 days,1.9%,-0.06,NEUTRAL,META,-0.06,Neutral sentiment for META.
2025-07-17 10:19:02.667284,STRONG BUY  GOOGL,0.45,medium,44.7,5-10 days,1.1%,0.447,BULLISH,GOOGL,0.447,Strong positive sentiment for GOOGL across sources.
2025-07-17 10:19:02.667284,BUY  NASDAQ,0.26,medium,26.2,3-7 days,0.5%,0.262,BULLISH,NASDAQ,0.262,Mild positive sentiment for NASDAQ.
2025-07-17 10:19:02.667284,STRONG BUY  RUT,0.83,high,82.7,7-14 days,3.3%,0.827,BULLISH,RUT,0.827,Strong positive sentiment for RUT across sources.
2025-07-17 10:19:02.667284,BUY  BTC,0.16,medium,16.4,1-3 days,3.0%,0.164,BULLISH,BTC,0.164,Mild positive sentiment for BTC.
2025-07-17 10:19:02.667284,HOLD  NFLX,0.0,medium,0.0,2-5 days,3.9%,0.0,NEUTRAL,NFLX,0.0,Neutral sentiment for NFLX.
2025-07-17 10:19:02.667284,BUY  DOWJONES,0.13,low,12.7,1-3 days,1.7%,0.127,BULLISH,DOWJONES,0.127,Mild positive sentiment for DOWJONES.
2025-07-17 10:19:02.667284,SELL  DOGE,0.19,high,19.3,0 days (exit now),6.6%,-0.193,BEARISH,DOGE,-0.193,Mild negative sentiment for DOGE.
2025-07-17 10:19:02.667284,HOLD  AAPL,0.03,low,3.3,7-14 days,1.9%,0.033,NEUTRAL,AAPL,0.033,Neutral sentiment for AAPL.
2025-07-17 10:19:02.667284,STRONG BUY  AMZN,0.45,medium,45.2,3-7 days,2.4%,0.452,BULLISH,AMZN,0.452,Strong positive sentiment for AMZN across sources.
2025-07-17 10:19:02.667284,BUY  XRP,0.23,high,22.9,1 day,6.6%,0.229,BULLISH,XRP,0.229,Mild positive sentiment for XRP.
2025-07-17 10:19:02.667284,HOLD  NIFTY,0.08,low,7.8,14-30 days,1.2%,-0.078,NEUTRAL,NIFTY,-0.078,Neutral sentiment for NIFTY.
2025-07-17 10:19:02.667284,HOLD  TSLA,0.02,high,1.5,1 day,6.4%,-0.015,NEUTRAL,TSLA,-0.015,Neutral sentiment for TSLA.
2025-07-17 10:19:02.667284,BUY  ETH,0.22,high,22.4,1 day,7.1%,0.224,BULLISH,ETH,0.224,Mild positive sentiment for ETH.
2025-07-17 10:19:02.667284,BUY  SOL,0.22,high,22.5,1 day,5.1%,0.225,BULLISH,SOL,0.225,Mild positive sentiment for SOL.
2025-07-17 10:19:02.667284,HOLD  MSFT,0.09,low,8.5,14-30 days,0.9%,0.085,NEUTRAL,MSFT,0.085,Neutral sentiment for MSFT.
2025-07-17 10:19:02.667284,HOLD  GSPC,0.02,low,1.6,2-5 days,0.9%,0.016,NEUTRAL,GSPC,0.016,Neutral sentiment for GSPC.
2025-07-17 10:19:02.667284,HOLD  META,0.06,low,6.0,14-30 days,1.9%,-0.06,NEUTRAL,META,-0.06,Neutral sentiment for META.
2025-07-17 10:19:02.667284,STRONG BUY  GOOGL,0.45,medium,44.7,5-10 days,1.1%,0.447,BULLISH,GOOGL,0.447,Strong positive sentiment for GOOGL across sources.
2025-07-17 10:19:02.667284,BUY  NASDAQ,0.26,medium,26.2,3-7 days,0.5%,0.262,BULLISH,NASDAQ,0.262,Mild positive sentiment for NASDAQ.
2025-07-17 10:19:02.667284,STRONG BUY  RUT,0.83,high,82.7,7-14 days,3.3%,0.827,BULLISH,RUT,0.827,Strong positive sentiment for RUT across sources.
2025-07-17 10:19:02.667284,BUY  BTC,0.16,medium,16.4,1-3 days,3.0%,0.164,BULLISH,BTC,0.164,Mild positive sentiment for BTC.
2025-07-17 10:19:02.667284,HOLD  NFLX,0.0,medium,0.0,2-5 days,3.9%,0.0,NEUTRAL,NFLX,0.0,Neutral sentiment for NFLX.
2025-07-17 10:19:02.667284,BUY  DOWJONES,0.13,low,12.7,1-3 days,1.7%,0.127,BULLISH,DOWJONES,0.127,Mild positive sentiment for DOWJONES.
2025-07-17 10:19:02.667284,SELL  DOGE,0.19,high,19.3,0 days (exit now),6.6%,-0.193,BEARISH,DOGE,-0.193,Mild negative sentiment for DOGE.
2025-07-17 10:19:02.667284,HOLD  AAPL,0.03,low,3.3,7-14 days,1.9%,0.033,NEUTRAL,AAPL,0.033,Neutral sentiment for AAPL.
2025-07-17 10:19:02.667284,STRONG BUY  AMZN,0.45,medium,45.2,3-7 days,2.4%,0.452,BULLISH,AMZN,0.452,Strong positive sentiment for AMZN across sources.
2025-07-17 10:19:05.133695,HOLD  TSLA,0.02,high,1.5,1 day,6.4%,-0.015,NEUTRAL,TSLA,-0.015,Neutral sentiment for TSLA.
2025-07-17 10:19:05.133695,HOLD  NFLX,0.0,medium,0.0,2-5 days,3.9%,0.0,NEUTRAL,NFLX,0.0,Neutral sentiment for NFLX.
2025-07-17 10:19:05.133695,STRONG BUY  RUT,0.83,high,82.7,7-14 days,3.3%,0.827,BULLISH,RUT,0.827,Strong positive sentiment for RUT across sources.
2025-07-17 10:19:05.133695,BUY  BTC,0.16,medium,16.4,1-3 days,3.0%,0.164,BULLISH,BTC,0.164,Mild positive sentiment for BTC.
2025-07-17 10:19:05.133695,BUY  XRP,0.23,high,22.9,1 day,6.6%,0.229,BULLISH,XRP,0.229,Mild positive sentiment for XRP.
2025-07-17 10:19:05.133695,HOLD  NIFTY,0.08,low,7.8,14-30 days,1.2%,-0.078,NEUTRAL,NIFTY,-0.078,Neutral sentiment for NIFTY.
2025-07-17 10:19:05.133695,STRONG BUY  GOOGL,0.45,medium,44.7,5-10 days,1.1%,0.447,BULLISH,GOOGL,0.447,Strong positive sentiment for GOOGL across sources.
2025-07-17 10:19:05.133695,BUY  DOWJONES,0.13,low,12.7,1-3 days,1.7%,0.127,BULLISH,DOWJONES,0.127,Mild positive sentiment for DOWJONES.
2025-07-17 10:19:05.133695,BUY  ETH,0.22,high,22.4,1 day,7.1%,0.224,BULLISH,ETH,0.224,Mild positive sentiment for ETH.
2025-07-17 10:19:05.133695,BUY  NASDAQ,0.26,medium,26.2,3-7 days,0.5%,0.262,BULLISH,NASDAQ,0.262,Mild positive sentiment for NASDAQ.
2025-07-17 10:19:05.133695,HOLD  META,0.06,low,6.0,14-30 days,1.9%,-0.06,NEUTRAL,META,-0.06,Neutral sentiment for META.
2025-07-17 10:19:05.133695,SELL  DOGE,0.19,high,19.3,0 days (exit now),6.6%,-0.193,BEARISH,DOGE,-0.193,Mild negative sentiment for DOGE.
2025-07-17 10:19:05.133695,HOLD  MSFT,0.09,low,8.5,14-30 days,0.9%,0.085,NEUTRAL,MSFT,0.085,Neutral sentiment for MSFT.
2025-07-17 10:19:05.133695,BUY  SOL,0.22,high,22.5,1 day,5.1%,0.225,BULLISH,SOL,0.225,Mild positive sentiment for SOL.
2025-07-17 10:19:05.133695,STRONG BUY  AMZN,0.45,medium,45.2,3-7 days,2.4%,0.452,BULLISH,AMZN,0.452,Strong positive sentiment for AMZN across sources.
2025-07-17 10:19:05.133695,HOLD  AAPL,0.03,low,3.3,7-14 days,1.9%,0.033,NEUTRAL,AAPL,0.033,Neutral sentiment for AAPL.
2025-07-17 10:19:05.133695,HOLD  GSPC,0.02,low,1.6,2-5 days,0.9%,0.016,NEUTRAL,GSPC,0.016,Neutral sentiment for GSPC.
2025-07-17 10:19:06.583298,HOLD  TSLA,0.02,high,1.5,1 day,6.4%,-0.015,NEUTRAL,TSLA,-0.015,Neutral sentiment for TSLA.
2025-07-17 10:19:06.583298,HOLD  NFLX,0.0,medium,0.0,2-5 days,3.9%,0.0,NEUTRAL,NFLX,0.0,Neutral sentiment for NFLX.
2025-07-17 10:19:06.583298,STRONG BUY  RUT,0.83,high,82.7,7-14 days,3.3%,0.827,BULLISH,RUT,0.827,Strong positive sentiment for RUT across sources.
2025-07-17 10:19:06.583298,BUY  BTC,0.16,medium,16.4,1-3 days,3.0%,0.164,BULLISH,BTC,0.164,Mild positive sentiment for BTC.
2025-07-17 10:19:06.583298,BUY  XRP,0.23,high,22.9,1 day,6.6%,0.229,BULLISH,XRP,0.229,Mild positive sentiment for XRP.
2025-07-17 10:19:06.583298,HOLD  NIFTY,0.08,low,7.8,14-30 days,1.2%,-0.078,NEUTRAL,NIFTY,-0.078,Neutral sentiment for NIFTY.
2025-07-17 10:19:06.583298,STRONG BUY  GOOGL,0.45,medium,44.7,5-10 days,1.1%,0.447,BULLISH,GOOGL,0.447,Strong positive sentiment for GOOGL across sources.
2025-07-17 10:19:06.583298,BUY  DOWJONES,0.13,low,12.7,1-3 days,1.7%,0.127,BULLISH,DOWJONES,0.127,Mild positive sentiment for DOWJONES.
2025-07-17 10:19:06.583298,BUY  ETH,0.22,high,22.4,1 day,7.1%,0.224,BULLISH,ETH,0.224,Mild positive sentiment for ETH.
2025-07-17 10:19:06.583298,BUY  NASDAQ,0.26,medium,26.2,3-7 days,0.5%,0.262,BULLISH,NASDAQ,0.262,Mild positive sentiment for NASDAQ.
2025-07-17 10:19:06.583298,HOLD  META,0.06,low,6.0,14-30 days,1.9%,-0.06,NEUTRAL,META,-0.06,Neutral sentiment for META.
2025-07-17 10:19:06.583298,SELL  DOGE,0.19,high,19.3,0 days (exit now),6.6%,-0.193,BEARISH,DOGE,-0.193,Mild negative sentiment for DOGE.
2025-07-17 10:19:06.583298,HOLD  MSFT,0.09,low,8.5,14-30 days,0.9%,0.085,NEUTRAL,MSFT,0.085,Neutral sentiment for MSFT.
2025-07-17 10:19:06.583298,BUY  SOL,0.22,high,22.5,1 day,5.1%,0.225,BULLISH,SOL,0.225,Mild positive sentiment for SOL.
2025-07-17 10:19:06.583298,STRONG BUY  AMZN,0.45,medium,45.2,3-7 days,2.4%,0.452,BULLISH,AMZN,0.452,Strong positive sentiment for AMZN across sources.
